,Epoch,train Accuracy,train Loss,val Accuracy,val Loss
0,1,0.3862410071942446,1.33895673254411,0.444743935309973,1.2615492890144615
1,2,0.5188848920863309,1.2044839378741148,0.5754716981132075,1.111233947733342
2,3,0.5710431654676259,1.0759916991638623,0.5929919137466307,0.9835013507832735
3,4,0.6070143884892086,0.9583672906855027,0.605121293800539,0.9276271933172591
4,5,0.6420863309352518,0.8418272686519211,0.6752021563342318,0.7416244420722489
5,6,0.6866007194244604,0.7520759851812459,0.6509433962264151,0.7766986568019075
6,7,0.7284172661870504,0.6646989311674516,0.6940700808625337,0.653923098289099
7,8,0.7747302158273381,0.5888242054757454,0.7398921832884097,0.7309756311123583
8,9,0.7562949640287769,0.5849124998283043,0.7398921832884097,0.6678111556405327
9,10,0.7891187050359713,0.5198481916952477,0.7466307277628033,0.6629496957413913
10,11,0.8160971223021583,0.47334048757664593,0.7681940700808625,0.7327366662475298
11,12,0.8277877697841727,0.45006900650563,0.7762803234501348,0.6057006114255385
12,13,0.8237410071942446,0.46787147684920605,0.7857142857142857,0.593237754148293
13,14,0.8340827338129496,0.4273934041639026,0.7803234501347709,0.638352482145366
14,15,0.8565647482014388,0.4008078591214667,0.7884097035040432,0.696258821577396
15,16,0.8682553956834532,0.352725904006109,0.7816711590296496,0.5788430065478919
16,17,0.8817446043165468,0.3171337623443964,0.7776280323450134,0.6848066908651285
17,18,0.8669064748201439,0.35234373025328136,0.7857142857142857,0.7194018752748432
18,19,0.6546762589928058,0.8912556630244358,0.6725067385444744,0.8215730530875069
19,20,0.6402877697841727,0.8823531831768777,0.6630727762803235,0.8019867643834445
20,21,0.6429856115107914,0.8706911030433161,0.6765498652291105,0.7831351422877967
21,22,0.6519784172661871,0.8616926037579131,0.6617250673854448,0.796541488395547
22,23,0.654226618705036,0.8535395281777965,0.6644204851752021,0.7775805986152505
23,24,0.6551258992805755,0.8374031964394686,0.6684636118598383,0.7824762927875365
24,25,0.6704136690647482,0.8120197934641255,0.6846361185983828,0.7660447908540299
25,26,0.6587230215827338,0.8253038898646403,0.6590296495956873,0.802190027468288
26,27,0.6636690647482014,0.8060655969081165,0.6752021563342318,0.7689101792410056
27,28,0.6623201438848921,0.8337646289695081,0.6819407008086253,0.7768592268951499
28,29,0.6780575539568345,0.7887735208161444,0.6778975741239892,0.7702970973886248
29,30,0.6785071942446043,0.7938709188279488,0.6873315363881402,0.7589475382370447
30,31,0.6654676258992805,0.8054199355969326,0.6792452830188679,0.7613377622516971
31,32,0.6753597122302158,0.7937831930119357,0.683288409703504,0.7643502401213119
32,33,0.6857014388489209,0.7916283712541456,0.6940700808625337,0.7604975424044216
33,34,0.6888489208633094,0.7760121734451046,0.6900269541778976,0.7607580625785971
34,35,0.6816546762589928,0.7756253890425181,0.683288409703504,0.7745420727125718
35,36,0.6924460431654677,0.7665751048986861,0.6859838274932615,0.7650982511011417
36,37,0.6888489208633094,0.7751906906529297,0.6873315363881402,0.7723445063331378
37,38,0.6681654676258992,0.778407603931084,0.6967654986522911,0.7572173564581858
38,39,0.6816546762589928,0.7727207320628406,0.6886792452830188,0.7710828485514597
39,40,0.7018884892086331,0.7626397500364043,0.6873315363881402,0.762126810145828
40,41,0.6969424460431655,0.753020673347034,0.6684636118598383,0.7668888928755274
41,42,0.6910971223021583,0.7571487413893501,0.6981132075471698,0.7466072702022254
42,43,0.685251798561151,0.7631157827463081,0.6778975741239892,0.7775291908140773
43,44,0.7027877697841727,0.7546577993914377,0.6805929919137467,0.7708579266489034
44,45,0.6964928057553957,0.7485177624139855,0.6765498652291105,0.7698956005014178
45,46,0.700089928057554,0.7564923392354156,0.6940700808625337,0.7659036669769699
46,47,0.6816546762589928,0.774819464777871,0.6900269541778976,0.7490169616401035
47,48,0.6803057553956835,0.7742230441930483,0.6954177897574124,0.7472213329973246
48,49,0.7063848920863309,0.7412043685535733,0.7088948787061995,0.739969382067575
49,50,0.6919964028776978,0.759137450362281,0.6819407008086253,0.7569759682503672
50,51,0.6964928057553957,0.7595173770146404,0.6913746630727763,0.7486916520203541
51,52,0.7108812949640287,0.736824788421178,0.6886792452830188,0.7547601098320234
52,53,0.6861510791366906,0.7492202749784044,0.6859838274932615,0.7601103005062216
53,54,0.7027877697841727,0.7459536148704213,0.6940700808625337,0.7499794098887482
54,55,0.716726618705036,0.7424475081104169,0.6873315363881402,0.775369171183707
55,56,0.7234712230215827,0.7134716195597065,0.6913746630727763,0.7506376823003723
56,57,0.7014388489208633,0.7373715611241705,0.6913746630727763,0.7569201474562488
57,58,0.697841726618705,0.7320619472067991,0.692722371967655,0.7456185901261404
58,59,0.7009892086330936,0.736200805405061,0.6900269541778976,0.7474614866981609
59,60,0.6933453237410072,0.7494082182860203,0.6900269541778976,0.7433907966408125
60,61,0.6875,0.7461473112054866,0.6954177897574124,0.7507936877381769
61,62,0.6982913669064749,0.7449035192136284,0.692722371967655,0.7511593864934464
62,63,0.7045863309352518,0.7234615651394823,0.6940700808625337,0.7421110955210066
63,64,0.7077338129496403,0.7237832424023168,0.6994609164420486,0.7443100808444371
64,65,0.710431654676259,0.7346036206904075,0.6994609164420486,0.7605678585340392
65,66,0.7216726618705036,0.6995761508135487,0.6900269541778976,0.7505254880437311
66,67,0.7239208633093526,0.7093234182261735,0.7008086253369272,0.7389903017131466
67,68,0.7153776978417267,0.7319994759645393,0.6994609164420486,0.7445628353848933
68,69,0.7176258992805755,0.6860420148578479,0.6967654986522911,0.7458160829672595
69,70,0.7090827338129496,0.7306568500378149,0.6967654986522911,0.7463386874957226
70,71,0.7176258992805755,0.7087142613294314,0.6900269541778976,0.7437050927360103
71,72,0.7171762589928058,0.7052703137449223,0.6967654986522911,0.7433501472370323
72,73,0.7225719424460432,0.7023621849018893,0.7021563342318059,0.7395153379825891
73,74,0.7144784172661871,0.726242216156541,0.6940700808625337,0.7473690959642518
74,75,0.7189748201438849,0.7092444287787238,0.6981132075471698,0.7524235910482484
75,76,0.7149280575539568,0.7039916701882863,0.7035040431266847,0.777623238910562
76,77,0.7311151079136691,0.6758363684304327,0.6954177897574124,0.7492724120456253
77,78,0.7266187050359713,0.6863978728115987,0.6900269541778976,0.7443948344721627
78,79,0.7221223021582733,0.6937738322525573,0.6994609164420486,0.7656660317731996
79,80,0.7144784172661871,0.7029518356426157,0.692722371967655,0.7461892131846549
80,81,0.7414568345323741,0.6893719356480262,0.6819407008086253,0.7510649592407309
81,82,0.720773381294964,0.700206325851756,0.6859838274932615,0.7547222681122648
82,83,0.7252697841726619,0.6937131750926697,0.6967654986522911,0.754665606105424
83,84,0.7473021582733813,0.673528430273207,0.7008086253369272,0.7373694229640086
84,85,0.7342625899280576,0.6698429927551489,0.6805929919137467,0.7445733701443736
85,86,0.737410071942446,0.6715935282141184,0.6873315363881402,0.7582727898805932
86,87,0.7117805755395683,0.6898549925937927,0.7048517520215634,0.7392369107094736
87,88,0.7360611510791367,0.6674370632754812,0.6873315363881402,0.7390363717657537
88,89,0.733363309352518,0.6806906210861617,0.6846361185983828,0.7616707497851225
89,90,0.733363309352518,0.6565296818240941,0.6913746630727763,0.7419005462101528
90,91,0.7383093525179856,0.6653059073489347,0.692722371967655,0.7473109372542553
